2.34	1.0022e-11
2.35	1.0022e-11
2.36	1.0022e-11
2.37	1.0022e-11
2.38	1.0022e-11
2.39	1.0022e-11
2.40	1.0022e-11
2.41	7.3294e-12
2.42	7.3294e-12
2.43	7.3294e-12
2.44	7.3294e-12
2.45	7.3294e-12
2.46	7.3294e-12
2.47	7.3294e-12
2.48	7.3294e-12
2.49	7.3294e-12
2.50	7.3294e-12
2.51	6.7187e-12
2.52	6.7187e-12
2.53	6.7187e-12
2.54	6.7187e-12
2.55	6.7187e-12
2.56	6.7187e-12
2.57	6.7187e-12
2.58	6.7187e-12
2.59	6.7187e-12
2.60	6.7187e-12
2.61	6.2884e-12
2.62	6.2884e-12
2.63	6.2884e-12
2.64	6.2884e-12
2.65	6.2884e-12
2.66	6.2884e-12
2.67	6.2884e-12
2.68	6.2884e-12
2.69	6.2884e-12
2.70	6.2884e-12
2.71	5.6596e-12
2.72	5.6596e-12
2.73	5.6596e-12
2.74	5.6596e-12
2.75	5.6596e-12
2.76	5.6596e-12
2.77	5.6596e-12
2.78	5.6596e-12
2.79	5.6596e-12
2.80	5.6596e-12
2.81	4.8497e-12
2.82	4.8497e-12
2.83	4.8497e-12
2.84	4.8497e-12
2.85	4.8497e-12
2.86	4.8497e-12
2.87	4.8497e-12
2.88	4.8497e-12
2.89	4.8497e-12
2.90	4.8497e-12
2.91	4.0617e-12
2.92	4.0617e-12
2.93	4.0617e-12
2.94	4.0617e-12
2.95	4.0617e-12
2.96	4.0617e-12
2.97	4.0617e-12
2.98	4.0617e-12
2.99	4.0617e-12
3.00	4.0617e-12
3.01	3.9896e-12
3.02	3.9896e-12
3.03	3.9896e-12
3.04	3.9896e-12
3.05	3.9896e-12
3.06	3.9896e-12
3.07	3.9896e-12
3.08	3.9896e-12
3.09	3.9896e-12
3.10	3.9896e-12
3.11	4.2946e-12
3.12	4.2946e-12
3.13	4.2946e-12
3.14	4.2946e-12
3.15	4.2946e-12
3.16	4.2946e-12
3.17	4.2946e-12
3.18	4.2946e-12
3.19	4.2946e-12
3.20	4.2946e-12
3.21	3.2925e-12
3.22	3.2925e-12
3.23	3.2925e-12
3.24	3.2925e-12
3.25	3.2925e-12
3.26	3.2925e-12
3.27	3.2925e-12
3.28	3.2925e-12
3.29	3.2925e-12
3.30	3.2925e-12
3.31	2.1851e-12
3.32	2.1851e-12
3.33	2.1851e-12
3.34	2.1851e-12
3.35	2.1851e-12
3.36	2.1851e-12
3.37	2.1851e-12
3.38	2.1851e-12
3.39	2.1851e-12
3.40	2.1851e-12
3.41	2.9226e-12
3.42	2.9226e-12
3.43	2.9226e-12
3.44	2.9226e-12
3.45	2.9226e-12
3.46	2.9226e-12
3.47	2.9226e-12
3.48	2.9226e-12
3.49	2.9226e-12
3.50	2.9226e-12
3.51	2.1625e-12
3.52	2.1625e-12
3.53	2.1625e-12
3.54	2.1625e-12
3.55	2.1625e-12
3.56	2.1625e-12
3.57	2.1625e-12
3.58	2.1625e-12
3.59	2.1625e-12
3.60	2.1625e-12
3.61	2.1805e-12
3.62	2.1805e-12
3.63	2.1805e-12
3.64	2.1805e-12
3.65	2.1805e-12
3.66	2.1805e-12
3.67	2.1805e-12
3.68	2.1805e-12
3.69	2.1805e-12
3.70	2.1805e-12
3.71	2.0241e-12
3.72	2.0241e-12
3.73	2.0241e-12
3.74	2.0241e-12
3.75	2.0241e-12
3.76	2.0241e-12
3.77	2.0241e-12
3.78	2.0241e-12
3.79	2.0241e-12
3.80	2.0241e-12
3.81	1.6006e-12
3.82	1.6006e-12
3.83	1.6006e-12
3.84	1.6006e-12
3.85	1.6006e-12
3.86	1.6006e-12
3.87	1.6006e-12
3.88	1.6006e-12
3.89	1.6006e-12
3.90	1.6006e-12
3.91	1.5679e-12
3.92	1.5679e-12
3.93	1.5679e-12
3.94	1.5679e-12
3.95	1.5679e-12
3.96	1.5679e-12
3.97	1.5679e-12
3.98	1.5679e-12
3.99	1.5679e-12
4.00	1.5679e-12
4.01	2.0114e-12
4.02	2.0114e-12
4.03	2.0114e-12
4.04	2.0114e-12
4.05	2.0114e-12
4.06	2.0114e-12
4.07	2.0114e-12
4.08	2.0114e-12
4.09	2.0114e-12
4.10	2.0114e-12
4.11	1.6752e-12
4.12	1.6752e-12
4.13	1.6752e-12
4.14	1.6752e-12
4.15	1.6752e-12
4.16	1.6752e-12
4.17	1.6752e-12
4.18	1.6752e-12
4.19	1.6752e-12
4.20	1.6752e-12
4.21	1.6985e-12
4.22	1.6985e-12
4.23	1.6985e-12
4.24	1.6985e-12
4.25	1.6985e-12
4.26	1.6985e-12
4.27	1.6985e-12
4.28	1.6985e-12
4.29	1.6985e-12
4.30	1.6985e-12
4.31	1.4955e-12
4.32	1.4955e-12
4.33	1.4955e-12
4.34	1.4955e-12
4.35	1.4955e-12
4.36	1.4955e-12
4.37	1.4955e-12
4.38	1.4955e-12
4.39	1.4955e-12
4.40	1.4955e-12
4.41	1.3288e-12
4.42	1.3288e-12
4.43	1.3288e-12
4.44	1.3288e-12
4.45	1.3288e-12
4.46	1.3288e-12
4.47	1.3288e-12
4.48	1.3288e-12
4.49	1.3288e-12
4.50	1.3288e-12
4.51	1.2817e-12
4.52	1.2817e-12
4.53	1.2817e-12
4.54	1.2817e-12
4.55	1.2817e-12
4.56	1.2817e-12
4.57	1.2817e-12
4.58	1.2817e-12
4.59	1.2817e-12
4.60	1.2817e-12
4.61	1.0691e-12
4.62	1.0691e-12
4.63	1.0691e-12
4.64	1.0691e-12
4.65	1.0691e-12
4.66	1.0691e-12
4.67	1.0691e-12
4.68	1.0691e-12
4.69	1.0691e-12
4.70	1.0691e-12
4.71	1.1657e-12
4.72	1.1657e-12
4.73	1.1657e-12
4.74	1.1657e-12
4.75	1.1657e-12
4.76	1.1657e-12
4.77	1.1657e-12
4.78	1.1657e-12
4.79	1.1657e-12
4.80	1.1657e-12
4.81	9.9886e-13
4.82	9.9886e-13
4.83	9.9886e-13
4.84	9.9886e-13
4.85	9.9886e-13
4.86	9.9886e-13
4.87	9.9886e-13
4.88	9.9886e-13
4.89	9.9886e-13
4.90	9.9886e-13
4.91	8.4284e-13
4.92	8.4284e-13
4.93	8.4284e-13
4.94	8.4284e-13
4.95	8.4284e-13
4.96	8.4284e-13
4.97	8.4284e-13
4.98	8.4284e-13
4.99	8.4284e-13
5.00	8.4284e-13
5.01	1.0081e-12
5.02	1.0081e-12
5.03	1.0081e-12
5.04	1.0081e-12
5.05	1.0081e-12
5.06	1.0081e-12
5.07	1.0081e-12
5.08	1.0081e-12
5.09	1.0081e-12
5.10	1.0081e-12
5.11	9.2441e-13
5.12	9.2441e-13
5.13	9.2441e-13
5.14	9.2441e-13
5.15	9.2441e-13
5.16	9.2441e-13
5.17	9.2441e-13
5.18	9.2441e-13
5.19	9.2441e-13
5.20	9.2441e-13
5.21	7.9801e-13
5.22	7.9801e-13
5.23	7.9801e-13
5.24	7.9801e-13
5.25	7.9801e-13
5.26	7.9801e-13
5.27	7.9801e-13
5.28	7.9801e-13
5.29	7.9801e-13
5.30	7.9801e-13
5.31	6.8554e-13
5.32	6.8554e-13
5.33	6.8554e-13
5.34	6.8554e-13
5.35	6.8554e-13
5.36	6.8554e-13
5.37	6.8554e-13
5.38	6.8554e-13
5.39	6.8554e-13
5.40	6.8554e-13
5.41	8.1168e-13
5.42	8.1168e-13
5.43	8.1168e-13
5.44	8.1168e-13
5.45	8.1168e-13
5.46	8.1168e-13
5.47	8.1168e-13
5.48	8.1168e-13
5.49	8.1168e-13
5.50	8.1168e-13
5.51	6.7910e-13
5.52	6.7910e-13
5.53	6.7910e-13
5.54	6.7910e-13
5.55	6.7910e-13
5.56	6.7910e-13
5.57	6.7910e-13
5.58	6.7910e-13
5.59	6.7910e-13
5.60	6.7910e-13
5.61	8.7523e-13
5.62	8.7523e-13
5.63	8.7523e-13
5.64	8.7523e-13
5.65	8.7523e-13
5.66	8.7523e-13
5.67	8.7523e-13
5.68	8.7523e-13
5.69	8.7523e-13
5.70	8.7523e-13
5.71	5.9974e-13
5.72	5.9974e-13
5.73	5.9974e-13
5.74	5.9974e-13
5.75	5.9974e-13
5.76	5.9974e-13
5.77	5.9974e-13
5.78	5.9974e-13
5.79	5.9974e-13
5.80	5.9974e-13
5.81	6.2412e-13
5.82	6.2412e-13
5.83	6.2412e-13
5.84	6.2412e-13
5.85	6.2412e-13
5.86	6.2412e-13
5.87	6.2412e-13
5.88	6.2412e-13
5.89	6.2412e-13
5.90	6.2412e-13
5.91	5.0536e-13
5.92	5.0536e-13
5.93	5.0536e-13
5.94	5.0536e-13
5.95	5.0536e-13
5.96	5.0536e-13
5.97	5.0536e-13
5.98	5.0536e-13
5.99	5.0536e-13
6.00	5.0536e-13
6.01	4.8582e-13
6.02	4.8582e-13
6.03	4.8582e-13
6.04	4.8582e-13
6.05	4.8582e-13
6.06	4.8582e-13
6.07	4.8582e-13
6.08	4.8582e-13
6.09	4.8582e-13
6.10	4.8582e-13
6.11	5.6568e-13
6.12	5.6568e-13
6.13	5.6568e-13
6.14	5.6568e-13
6.15	5.6568e-13
6.16	5.6568e-13
6.17	5.6568e-13
6.18	5.6568e-13
6.19	5.6568e-13
6.20	5.6568e-13
6.21	4.0919e-13
6.22	4.0919e-13
6.23	4.0919e-13
6.24	4.0919e-13
6.25	4.0919e-13
6.26	4.0919e-13
6.27	4.0919e-13
6.28	4.0919e-13
6.29	4.0919e-13
6.30	4.0919e-13
6.31	5.5145e-13
6.32	5.5145e-13
6.33	5.5145e-13
6.34	5.5145e-13
6.35	5.5145e-13
6.36	5.5145e-13
6.37	5.5145e-13
6.38	5.5145e-13
6.39	5.5145e-13
6.40	5.5145e-13
6.41	4.7736e-13
6.42	4.7736e-13
6.43	4.7736e-13
6.44	4.7736e-13
6.45	4.7736e-13
6.46	4.7736e-13
6.47	4.7736e-13
6.48	4.7736e-13
6.49	4.7736e-13
6.50	4.7736e-13
6.51	3.2789e-13
6.52	3.2789e-13
6.53	3.2789e-13
6.54	3.2789e-13
6.55	3.2789e-13
6.56	3.2789e-13
6.57	3.2789e-13
6.58	3.2789e-13
6.59	3.2789e-13
6.60	3.2789e-13
6.61	3.1974e-13
6.62	3.1974e-13
6.63	3.1974e-13
6.64	3.1974e-13
6.65	3.1974e-13
6.66	3.1974e-13
6.67	3.1974e-13
6.68	3.1974e-13
6.69	3.1974e-13
6.70	3.1974e-13
6.71	5.3865e-13
6.72	5.3865e-13
6.73	5.3865e-13
6.74	5.3865e-13
6.75	5.3865e-13
6.76	5.3865e-13
6.77	5.3865e-13
6.78	5.3865e-13
6.79	5.3865e-13
6.80	5.3865e-13
6.81	2.9998e-13
6.82	2.9998e-13
6.83	2.9998e-13
6.84	2.9998e-13
6.85	2.9998e-13
6.86	2.9998e-13
6.87	2.9998e-13
6.88	2.9998e-13
6.89	2.9998e-13
6.90	2.9998e-13
6.91	3.0368e-13
6.92	3.0368e-13
6.93	3.0368e-13
6.94	3.0368e-13
6.95	3.0368e-13
6.96	3.0368e-13
6.97	3.0368e-13
6.98	3.0368e-13
6.99	3.0368e-13
7.00	3.0368e-13
7.01	2.8563e-13
7.02	2.8563e-13
7.03	2.8563e-13
7.04	2.8563e-13
7.05	2.8563e-13
7.06	2.8563e-13
7.07	2.8563e-13
7.08	2.8563e-13
7.09	2.8563e-13
7.10	2.8563e-13
7.11	1.5927e-13
7.12	1.5927e-13
7.13	1.5927e-13
7.14	1.5927e-13
7.15	1.5927e-13
7.16	1.5927e-13
7.17	1.5927e-13
7.18	1.5927e-13
7.19	1.5927e-13
7.20	1.5927e-13
7.21	2.3017e-13
7.22	2.3017e-13
7.23	2.3017e-13
7.24	2.3017e-13
7.25	2.3017e-13
7.26	2.3017e-13
7.27	2.3017e-13
7.28	2.3017e-13
7.29	2.3017e-13
7.30	2.3017e-13
7.31	3.1471e-13
7.32	3.1471e-13
7.33	3.1471e-13
7.34	3.1471e-13
7.35	3.1471e-13
7.36	3.1471e-13
7.37	3.1471e-13
7.38	3.1471e-13
7.39	3.1471e-13
7.40	3.1471e-13
7.41	1.6706e-13
7.42	1.6706e-13
7.43	1.6706e-13
7.44	1.6706e-13
7.45	1.6706e-13
7.46	1.6706e-13
7.47	1.6706e-13
7.48	1.6706e-13
7.49	1.6706e-13
7.50	1.6706e-13
7.51	1.6513e-13
7.52	1.6513e-13
7.53	1.6513e-13
7.54	1.6513e-13
7.55	1.6513e-13
7.56	1.6513e-13
7.57	1.6513e-13
7.58	1.6513e-13
7.59	1.6513e-13
7.60	1.6513e-13
7.61	1.6215e-13
7.62	1.6215e-13
7.63	1.6215e-13
7.64	1.6215e-13
7.65	1.6215e-13
7.66	1.6215e-13
7.67	1.6215e-13
7.68	1.6215e-13
7.69	1.6215e-13
7.70	1.6215e-13
7.71	1.9058e-13
7.72	1.9058e-13
7.73	1.9058e-13
7.74	1.9058e-13
7.75	1.9058e-13
7.76	1.9058e-13
7.77	1.9058e-13
7.78	1.9058e-13
7.79	1.9058e-13
7.80	1.9058e-13
7.81	1.5004e-13
7.82	1.5004e-13
7.83	1.5004e-13
7.84	1.5004e-13
7.85	1.5004e-13
7.86	1.5004e-13
7.87	1.5004e-13
7.88	1.5004e-13
7.89	1.5004e-13
7.90	1.5004e-13
7.91	1.1924e-13
7.92	1.1924e-13
7.93	1.1924e-13
7.94	1.1924e-13
7.95	1.1924e-13
7.96	1.1924e-13
7.97	1.1924e-13
7.98	1.1924e-13
7.99	1.1924e-13
8.00	1.1924e-13
8.01	6.2370e-14
8.02	6.2370e-14
8.03	6.2370e-14
8.04	6.2370e-14
8.05	6.2370e-14
8.06	6.2370e-14
8.07	6.2370e-14
8.08	6.2370e-14
8.09	6.2370e-14
8.10	6.2370e-14
8.11	8.6729e-14
8.12	8.6729e-14
8.13	8.6729e-14
8.14	8.6729e-14
8.15	8.6729e-14
8.16	8.6729e-14
8.17	8.6729e-14
8.18	8.6729e-14
8.19	8.6729e-14
8.20	8.6729e-14
8.21	1.2298e-13
8.22	1.2298e-13
8.23	1.2298e-13
8.24	1.2298e-13
8.25	1.2298e-13
8.26	1.2298e-13
8.27	1.2298e-13
8.28	1.2298e-13
8.29	1.2298e-13
8.30	1.2298e-13
8.31	1.0289e-13
8.32	1.0289e-13
8.33	1.0289e-13
8.34	1.0289e-13
8.35	1.0289e-13
8.36	1.0289e-13
8.37	1.0289e-13
8.38	1.0289e-13
8.39	1.0289e-13
8.40	1.0289e-13
8.41	9.3967e-14
8.42	9.3967e-14
8.43	9.3967e-14
8.44	9.3967e-14
8.45	9.3967e-14
8.46	9.3967e-14
8.47	9.3967e-14
8.48	9.3967e-14
8.49	9.3967e-14
8.50	9.3967e-14
8.51	9.3388e-14
8.52	9.3388e-14
8.53	9.3388e-14
8.54	9.3388e-14
8.55	9.3388e-14
8.56	9.3388e-14
8.57	9.3388e-14
8.58	9.3388e-14
8.59	9.3388e-14
8.60	9.3388e-14
8.61	7.2040e-14
8.62	7.2040e-14
8.63	7.2040e-14
8.64	7.2040e-14
8.65	7.2040e-14
8.66	7.2040e-14
8.67	7.2040e-14
8.68	7.2040e-14
8.69	7.2040e-14
8.70	7.2040e-14
8.71	4.8485e-14
8.72	4.8485e-14
8.73	4.8485e-14
8.74	4.8485e-14
8.75	4.8485e-14
8.76	4.8485e-14
8.77	4.8485e-14
8.78	4.8485e-14
8.79	4.8485e-14
8.80	4.8485e-14
8.81	6.1743e-14
8.82	6.1743e-14
8.83	6.1743e-14
8.84	6.1743e-14
8.85	6.1743e-14
8.86	6.1743e-14
8.87	6.1743e-14
8.88	6.1743e-14
8.89	6.1743e-14
8.90	6.1743e-14
8.91	4.3525e-14
8.92	4.3525e-14
8.93	4.3525e-14
8.94	4.3525e-14
8.95	4.3525e-14
8.96	4.3525e-14
8.97	4.3525e-14
8.98	4.3525e-14
8.99	4.3525e-14
9.00	4.3525e-14
9.01	3.8164e-14
9.02	3.8164e-14
9.03	3.8164e-14
9.04	3.8164e-14
9.05	3.8164e-14
9.06	3.8164e-14
9.07	3.8164e-14
9.08	3.8164e-14
9.09	3.8164e-14
9.10	3.8164e-14
9.11	5.4737e-14
9.12	5.4737e-14
9.13	5.4737e-14
9.14	5.4737e-14
9.15	5.4737e-14
9.16	5.4737e-14
9.17	5.4737e-14
9.18	5.4737e-14
9.19	5.4737e-14
9.20	5.4737e-14
9.21	3.3293e-14
9.22	3.3293e-14
9.23	3.3293e-14
9.24	3.3293e-14
9.25	3.3293e-14
9.26	3.3293e-14
9.27	3.3293e-14
9.28	3.3293e-14
9.29	3.3293e-14
9.30	3.3293e-14
9.31	6.0161e-14
9.32	6.0161e-14
9.33	6.0161e-14
9.34	6.0161e-14
9.35	6.0161e-14
9.36	6.0161e-14
9.37	6.0161e-14
9.38	6.0161e-14
9.39	6.0161e-14
9.40	6.0161e-14
9.41	0.0000e+00
9.42	0.0000e+00
9.43	0.0000e+00
9.44	0.0000e+00
9.45	0.0000e+00
9.46	0.0000e+00
9.47	0.0000e+00
9.48	0.0000e+00
9.49	0.0000e+00
9.50	0.0000e+00
9.51	2.2614e-14
9.52	2.2614e-14
9.53	2.2614e-14
9.54	2.2614e-14
9.55	2.2614e-14
9.56	2.2614e-14
9.57	2.2614e-14
9.58	2.2614e-14
9.59	2.2614e-14
9.60	2.2614e-14
9.61	4.4263e-14
9.62	4.4263e-14
9.63	4.4263e-14
9.64	4.4263e-14
9.65	4.4263e-14
9.66	4.4263e-14
9.67	4.4263e-14
9.68	4.4263e-14
9.69	4.4263e-14
9.70	4.4263e-14
9.71	3.7874e-14
9.72	3.7874e-14
9.73	3.7874e-14
9.74	3.7874e-14
9.75	3.7874e-14
9.76	3.7874e-14
9.77	3.7874e-14
9.78	3.7874e-14
9.79	3.7874e-14
9.80	3.7874e-14
9.81	3.7944e-14
9.82	3.7944e-14
9.83	3.7944e-14
9.84	3.7944e-14
9.85	3.7944e-14
9.86	3.7944e-14
9.87	3.7944e-14
9.88	3.7944e-14
9.89	3.7944e-14
9.90	3.7944e-14
9.91	2.2917e-14
9.92	2.2917e-14
9.93	2.2917e-14
9.94	2.2917e-14
9.95	2.2917e-14
9.96	2.2917e-14
9.97	2.2917e-14
9.98	2.2917e-14
9.99	2.2917e-14
10.00	2.2917e-14
10.01	3.3854e-14
10.02	3.3854e-14
10.03	3.3854e-14
10.04	3.3854e-14
10.05	3.3854e-14
10.06	3.3854e-14
10.07	3.3854e-14
10.08	3.3854e-14
10.09	3.3854e-14
10.10	3.3854e-14
10.11	8.6127e-15
10.12	8.6127e-15
10.13	8.6127e-15
10.14	8.6127e-15
10.15	8.6127e-15
10.16	8.6127e-15
10.17	8.6127e-15
10.18	8.6127e-15
10.19	8.6127e-15
10.20	8.6127e-15
10.21	3.7521e-14
10.22	3.7521e-14
10.23	3.7521e-14
10.24	3.7521e-14
10.25	3.7521e-14
10.26	3.7521e-14
10.27	3.7521e-14
10.28	3.7521e-14
10.29	3.7521e-14
10.30	3.7521e-14
10.31	6.2404e-14
10.32	6.2404e-14
10.33	6.2404e-14
10.34	6.2404e-14
10.35	6.2404e-14
10.36	6.2404e-14
10.37	6.2404e-14
10.38	6.2404e-14
10.39	6.2404e-14
10.40	6.2404e-14
10.41	6.7473e-14
10.42	6.7473e-14
10.43	6.7473e-14
10.44	6.7473e-14
10.45	6.7473e-14
10.46	6.7473e-14
10.47	6.7473e-14
10.48	6.7473e-14
10.49	6.7473e-14
10.50	6.7473e-14
10.51	3.0001e-14
10.52	3.0001e-14
10.53	3.0001e-14
10.54	3.0001e-14
10.55	3.0001e-14
10.56	3.0001e-14
10.57	3.0001e-14
10.58	3.0001e-14
10.59	3.0001e-14
10.60	3.0001e-14
10.61	1.4154e-14
10.62	1.4154e-14
10.63	1.4154e-14
10.64	1.4154e-14
10.65	1.4154e-14
10.66	1.4154e-14
10.67	1.4154e-14
10.68	1.4154e-14
10.69	1.4154e-14
10.70	1.4154e-14
10.71	8.0923e-14
10.72	8.0923e-14
10.73	8.0923e-14
10.74	8.0923e-14
10.75	8.0923e-14
10.76	8.0923e-14
10.77	8.0923e-14
10.78	8.0923e-14
10.79	8.0923e-14
10.80	8.0923e-14
10.81	2.6320e-14
10.82	2.6320e-14
10.83	2.6320e-14
10.84	2.6320e-14
10.85	2.6320e-14
10.86	2.6320e-14
10.87	2.6320e-14
10.88	2.6320e-14
10.89	2.6320e-14
10.90	2.6320e-14
10.91	0.0000e+00
10.92	0.0000e+00
10.93	0.0000e+00
10.94	0.0000e+00
10.95	0.0000e+00
10.96	0.0000e+00
10.97	0.0000e+00
10.98	0.0000e+00
10.99	0.0000e+00
11.00	0.0000e+00
11.01	2.5692e-14
11.02	2.5692e-14
11.03	2.5692e-14
11.04	2.5692e-14
11.05	2.5692e-14
11.06	2.5692e-14
11.07	2.5692e-14
11.08	2.5692e-14
11.09	2.5692e-14
11.10	2.5692e-14
11.11	2.5415e-14
11.12	2.5415e-14
11.13	2.5415e-14
11.14	2.5415e-14
11.15	2.5415e-14
11.16	2.5415e-14
11.17	2.5415e-14
11.18	2.5415e-14
11.19	2.5415e-14
11.20	2.5415e-14
11.21	0.0000e+00
11.22	0.0000e+00
11.23	0.0000e+00
11.24	0.0000e+00
11.25	0.0000e+00
11.26	0.0000e+00
11.27	0.0000e+00
11.28	0.0000e+00
11.29	0.0000e+00
11.30	0.0000e+00
11.31	2.1600e-14
11.32	2.1600e-14
11.33	2.1600e-14
11.34	2.1600e-14
11.35	2.1600e-14
11.36	2.1600e-14
11.37	2.1600e-14
11.38	2.1600e-14
11.39	2.1600e-14
11.40	2.1600e-14
11.41	0.0000e+00
11.42	0.0000e+00
11.43	0.0000e+00
11.44	0.0000e+00
11.45	0.0000e+00
11.46	0.0000e+00
11.47	0.0000e+00
11.48	0.0000e+00
11.49	0.0000e+00
11.50	0.0000e+00
11.51	1.3489e-14
11.52	1.3489e-14
11.53	1.3489e-14
11.54	1.3489e-14
11.55	1.3489e-14
11.56	1.3489e-14
11.57	1.3489e-14
11.58	1.3489e-14
11.59	1.3489e-14
11.60	1.3489e-14
11.61	0.0000e+00
11.62	0.0000e+00
11.63	0.0000e+00
11.64	0.0000e+00
11.65	0.0000e+00
11.66	0.0000e+00
